"fullname","office","position","id","source","document_type","url","patronymic","created_date","first_name","last_name","is_corrected","legalForm","uafirm_reestrCode","person","name","fax_extendedstatus","en_address","beneficial_owner_company_code","fax","location","country","phone","en_name","address","mail","iteration","object_id","mail_extendedstatus","en_name_extendedstatus","phone_extendedstatus","beneficial_owner_company_code_extendedstatus","legalForm_extendedstatus","address_extendedstatus","name_extendedstatus","country_extendedstatus","enName","telephone","reestrCode","email","countryRegistration","declarant","subjectRelation"
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ТОВ ""ТРАНСЕЛЕКТРОМОНТАЖБУД""","1","","36756202","","","1","0442325291","","01042, м. Київ, провулок Новопечерський, будинок 5","transelmbud@meta.ua","1490892558384","1490892558384",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""МОРЕНГО""","1","","36756569","","","1","0442325293","","03150 м. Київ, вул. Предславинська, будинок 39","morengo@meta.ua","1490889973954","1490889973954",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ТЕКСТУМ""","1","","36947076","","","1","0442325274","","03057 м. Київ, проспект Перемоги, будинок 60","tekstum@ukr.net","1490891318454","1490891318454",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ГЛОРІОС""","1","","34880916","","","1","0442276436","","03150 м. Київ, вул. Предславинська, будинок 39","glorios@ukr.net","1490888767909","1490888767909",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1477646818556","ТОВ ""УКРАЇНСЬКА РІЕЛТОРСЬКА КОМПАНІЯ""","1","","36531411","","","1","0444820834","","04050 м. Київ, вулиця Артема, будинок 70, офіс 2","","1490892069970","1490892069970","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олена Леонідівна","дружина"
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ПРОПРІО""","1","","34936209","","","1","0442325274","","03004 м. Київ, вулиця Червоноармійська, будинок 23-А","prop-rio@ukr.net","1490890370517","1490890370517",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ПРОПРІО-ФІНАНС""","1","","35060131","","","1","0442276436","","03150 м. Київ, вулиця Предславинська, будинок 39","propriofin@ukr.net","1490890868149","1490890868149",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""АСТЕРІМ""","1","","36868026","","","1","0442325237","","04080, м. Київ, вулиця Межигірська, будинок 78","asterim@ukr.net","1490888254706","1490888254706",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ПРОПРІО РЕНТ""","1","","35197399","","","1","0442276436","","03150 м. Київ, вулиця Предславинська, будинок 39","pr-rent@ukr.net","1490890266748","1490890266748",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""Юридична фірма ""Правозахисник""",NA,"","31807519","0445998801","","1","0445998801","LLC ""Low firm ""Pravozahisnik""","03151, м. Київ, вул. Донецька, буд. 57-А, кв. 137","pravozah@meta.ua","1477862702713","1477862702713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ДОСВІ - БУД""","1","","33233911","","","1","0442325276","","03186 м. Київ, вул. Авіаконструктора Антонова, будинок 5","dosvi-bud@ukr.net","1490888932541","1490888932541",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ТРІДЕНС""","1","","36520429","","","1","0442795687","","03150 м. Київ, вулиця Предславинська, будинок 39","tridens@ukr.net","1490891477123","1490891477123",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""НПП ""АВАНГОР""","1","","32707738","","","1","0442276436","","03150 м. Київ, вулиця Предславинська, будинок 39","avangor@ukr.net","1490890059976","1490890059976",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""СТАРИЙ КВАРТАЛ""","1","","35670051","","","1","0442325276","","04071 м. Київ, вулиця Щекавицька, будинок 46","stkvartal@ukr.net","1490891216356","1490891216356",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""РІМФО""","1","","33301724","","","1","0442276436","","03150 м. Київ, вулиця Предславинська, будинок 39","rimfo@ukr.net","1490891036199","1490891036199",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ФЛОРЕНТА""","1","","36387207","","","1","0442325248","","03150 м. Київ, вулиця Тверська, будинок 6","florenta-ltd@ukr.net","1490891663292","1490891663292",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","приватне підприємство","","1477646818556","ПП ""АСТРУМС""","1","","34694820","","","1","0442431444","","04050, м. Київ, вулиця Артема, будинок 77, офіс 1-2","","1490892209094","1490892209094","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олена Леонідівна","дружина"
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ПРОПРІО-РІТЕЙЛ""","1","","34880942","","","1","0442276436","","03150 м. Київ, вулиця Предславинська, будинок 39","proprio-rit@ukr.net","1490890774959","1490890774959",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","компанія з обмеженою відповідальністю","","1","ФАВОРИЯ ГРУП ЛТД",NA,"","1863188","+12844946615","","33","+12844946643","FAVORIA GROUP LTD","Британські Віргінські Острови","favoria@i.com","1477862945887","1477862945887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""КРЕПІДО""","1","","36387150","","","1","0442325281","","03150 м. Київ, вулиця Тверська, будинок 6","krepido@meta.ua","1490889595021","1490889595021",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""МЕГОН ""","1","","32767341","","","1","0442325264","","03057 м. Київ, проспект Перемоги, будинок 60","me-gon@ukr.net","1490889732120","1490889732120",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","АКЦІОНЕРНЕ ТОВАРИСТВО","","1","АТ ЗНВКІФ ""АНЕСТ ПРОПЕРТІЗ""","1","","41183808","","","1","+380442235356","SC ""CLOSED NON-DIVERSIFIED VENTURE CORPORATE INVESTMENT FUND ""ANEST PROPERTIES""","01042, м. Київ, бульвар Марії Приймаченко, будинок 1/27, кімната 26","","1522237061802","1522237061802","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""КОМПАНІЯ ""ПОРТО АУРО""","1","","36258111","","","1","0442276436","","03150 м. Київ, вул. Предславинська, будинок 39","portoauro@ukr.net","1490889485130","1490889485130",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""Юридичній центр ""Еквітас""",NA,"","32706856","0442276436","","1","0442276436","LLC ""Low center ""Ekvitas""","03150, м.Київ, вул.Предславинська, буд.39","ekvitas-uc@ukr.net","1477862443332","1477862443332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","публічне акціонерне товариство","","1","ПАТ ""АСВІО БАНК""",NA,"","09809192","0442054340","","1","0462616023","PJSC ""ASVIO BANK""","Україна, 14000, м. Чернігів, вул. Преображенська, 2","sekretar@asviobank.ua","1477862252496","1477862252496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ФІТУМ""","1","","33301750","","","1","0442276436","","03150, м. Київ, вулиця Предславинська, будинок 39","fitum@meta.ua","1490891578444","1490891578444",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ПАЛАДІС-ЦЕНТР""","1","","34494722","","","1","0442325286","","04053 м. Київ, вулиця Артема, будинок 25","paladis_centr@meta.ua","1490890179737","1490890179737",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""СОЛАРІС""","1","","37106565","","","1","0445998802","","03186, м. Київ, вулиця Авіаконструктора Антонова, будинок 5","solaris-tov@ukr.net","1490891132370","1490891132370",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Супруненко Олександр Іванович","Верховна Рада України","Народний депутат України","nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_c6bd6cfe-63ec-43bf-ac05-be742037422d","Іванович",2018-03-31,"Олександр","Супруненко","TRUE","товариство з обмеженою відповідальністю","","1","ТОВ ""ПРОПРІО-К""","1","","35670376","","","1","0442325276","","04071 м. Київ, вулиця Щекавицька, будинок 46","proprio-k@ukr.net","1490890584818","1490890584818",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Супруненко Олександр Іванович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""ПБП ""Азовінтекс""","2","","24155428","","","1","0629410010","No","87500, Маріуполь, пр.Леніна, 68а","","1475771216990","1475771216990","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Компанія з обмеженою відповідальністю","","1","Керкаріно Холдінгз Лімітед ","2","","268708","","","101","","Kerkarino Holdings Limited","Кіріаку Матсі 16, Ігл Хаус, 10-й поверх, Агіоі Омологітес, П.С. 1082, Нікосія, Кіпр","","1478170236026","1478170236026","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""Арт Інвест Групп""","2",NA,"35669418","","","1","0444174189",NA,"04071, м.Київ, вул. Хорива, б. 25/12",NA,NA,"1475845087932","2",NA,NA,NA,NA,NA,NA,NA,"","","","","","Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Компанія з обмеженою відповідальністю","","1","Ерроукрест Лімітед","2","","183297","","","101","","ARROWCREST LIMITED","Кіпр, 1082 Нікосія, вул. Кіріаку Матсі, 16 Ігл Хаус, 10 поверх","",NA,"1475846572815","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""АНТ-ЮГ""","2","","33351340","","","1","","No","72100, Запорізька обл. м.Приморськ, вул. Леніна, б.10","","1477651188948","1477651188948","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Приватне акціонерне товариство","","1","ПАТ ""Телерадіокомпанія ""Євростудія""","2",NA,"24161825","","","1","0629527025",NA,"87500, м. Маріуполь, проспект Леніна, б.68",NA,NA,"1475845650966","2",NA,NA,NA,NA,NA,NA,NA,"","","","","","Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""ЛОРВІТ""","2","","32230967","","","1","","No","08296, Київська обл., місто Ірпінь, селище міського типу Ворзель, ВУЛИЦЯ ЧКАЛОВА, будинок 4","","1477663065237","1477663065237","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Акціонерне товариство","","1","ПрАТ ""УКРАЇНСЬКА ГІРНИЧО-МЕТАЛУРГІЙНА КОМПАНІЯ"" ","2","","25412086","","","1","","No","01013, м.Київ, ВУЛИЦЯ БАРЕНБОЙМА, будинок 1","","1477662138526","1477662138526","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженною відповідальністю","","1","ЗЕП ТОВ ""Азовімпекс""","2",NA,"23605421","","","1","0629528420",NA,"87500, м. Маріуполь, проспект Леніна, б.56",NA,NA,"1475844494494","2",NA,NA,NA,NA,NA,NA,NA,"","","","","","Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","акціонерне товариство","","1","ПРАТ ""ГАЙДАРІВЕЦЬ""","1","","25210431","","","1","","","19020, Черкаська обл., Канівський район, с.Ліпляве, вул.Софіївська, б.5","","1522063047348","1522063047348","2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""БЛЕК СІ ЕНЕРДЖИ""","2","","36115689","","","1","","No","49000, м. Дніпро, вул. Комсомольська, б.40Б","","1477656074251","1477656074251","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""ПЕГМАТІТ"" ","2","","22141286","","","1","","No","72112, Запорізька обл. с.Єлисеївка, вул. Піщана, 73А","","1477660123842","1477660123842","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Приватне товариство","","1","ПАТ ""Кальчицький Кар'єр""","2","","00292238","","","1","","No","87040, Донецька обл. Нікольський район, село Кальчик ","","1477649450167","1477649450167","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
"Тарута Сергій Олексійович","Верховна Рада України","Народний депутат України","nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_e2e7c9b9-1905-47e3-8df2-e0a5737bad30","Олексійович",2018-03-27,"Сергій","Тарута","FALSE","Приватне акціонерне товариство","","1","ПАТ ""АЕРОНН""","2","","34851178","","","1","","No","08626, Київська обл., Васильківський район, село Здорівка, ВУЛИЦЯ ЩОРСА, будинок 114","","1477663159778","1477663159778","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Тарута Сергій Олексійович",NA
